ProductKey;ProductLabel;ProductName;ProductDescription;ProductSubcategoryKey;Manufacturer;BrandName;ClassID;ClassName;StyleID;StyleName;ColorID;ColorName;Size;SizeRange;SizeUnitMeasureID;Weight;WeightUnitMeasureID;UnitOfMeasureID;UnitOfMeasureName;StockTypeID;StockTypeName;UnitCost;UnitPrice;AvailableForSaleDate;StopSaleDate;Status;ImageURL;ProductURL;ETLLoadID;LoadDate;UpdateDate
1125;"0402082";"Fabrikam SLR Camera 35"" X358 Gold";"Digital camera - SLR with live view mode";24;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0402082";"15";"Gold";"8 x 9 x 6";"";"";4,68;"pounds";"1";"inches";"1";"High";144,52;436,2;16/6/2005 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1126;"0402083";"Fabrikam SLR Camera M148 Gold";"Digital camera - SLR with live view mode, 5.1 in x 2.4 in x 3.9 in, 16.8 oz";24;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0402083";"15";"Gold";"8 x 8 x 6.5";"";"";4,95;"pounds";"1";"inches";"1";"High";152,68;332;11/4/2009 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1129;"0402086";"Fabrikam SLR Camera 35"" X358 Pink";"Digital camera - SLR with live view mode";24;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0402086";"10";"Pink";"3.5  x 2  x 5";"";"";5,2;"pounds";"1";"inches";"1";"High";144,52;436,2;16/4/2005 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1130;"0402087";"Fabrikam SLR Camera M149 Pink";"Optical - fixed eye-level pen, LCD display";24;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0402087";"10";"Pink";"6.5  x 4.5  x 4.5";"";"";5,3;"pounds";"1";"inches";"1";"High";146,7;319;5/2/2008 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1135;"0402092";"Fabrikam SLR Camera 35"" M358 Blue";"Digital camera – SLR, 4.8 in x 2.7 in x 3.6 in, 1.1 lbs";24;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0402092";"3";"Blue";"3.4 x 4.6 x 3.3";"";"";5,6;"pounds";"1";"inches";"1";"High";150,84;328;5/5/2005 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1137;"0402094";"Fabrikam SLR Camera 35"" X358 Orange";"Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs";24;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0402094";"9";"Orange";"3.45 x 4.8 x 3.3";"";"";6,1;"pounds";"1";"inches";"1";"High";144,52;436,2;8/8/2006 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1138;"0402095";"Fabrikam SLR Camera M150 Orange";"Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz";24;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0402095";"9";"Orange";"3.5 x 5 x 3.3";"";"";5,25;"pounds";"1";"inches";"1";"High";180,22;391,9;19/9/2006 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1142;"0402099";"Fabrikam SLR Camera M150 Green";"Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz";24;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0402099";"14";"Green";"4.2 x 4 x 4";"";"";4,6;"pounds";"1";"inches";"1";"High";180,22;391,9;16/4/2005 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1143;"0402100";"Fabrikam SLR Camera 35"" M358 Green";"Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz";24;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0402100";"14";"Green";"8 x 9 x 6";"";"";5,6;"pounds";"1";"inches";"1";"High";150,84;328;5/2/2006 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1144;"0405001";"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue";"720i or 720p high definition or standard definition, 4mm, 47.3º";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405001";"3";"Blue";"3.5  x 2.6  x 2";"";"";2,4;"pounds";"1";"inches";"3";"Low";275,92;600;16/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1145;"0405002";"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange";"720i or 720p high definition or standard definition, 4mm, 43’, 47.3º";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405002";"9";"Orange";"2.7 x 2.8 x 4.9";"";"";1,5;"pounds";"1";"inches";"3";"Low";260,28;566;17/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1147;"0405004";"Fabrikam Home and vacation moviemaker 2/3'' 17mm M103 Black";"720i or 720p high definition or standard definition, 4mm, 43’, 47.3º";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405004";"2";"Black";"2.8  x 5.2  x 1.3";"";"";1,8;"pounds";"1";"inches";"3";"Low";301,21;655;19/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1148;"0405005";"Fabrikam Budget Movie-Maker 1'' 25mm E400 Black";"Standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405005";"2";"Black";"5.5  x 5  x 1.7";"";"";2;"pounds";"1";"inches";"3";"Low";215,15;422;5/2/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1149;"0405006";"Fabrikam Budget Movie-Maker 1/2'' 3mm E300 Black";"Standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405006";"2";"Black";"5.8  x 7.8  x 1.7";"";"";2,3;"pounds";"1";"inches";"3";"Low";220,25;432;6/2/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1152;"0405009";"Fabrikam Trendsetter 1"" 25mm X400 Blue";"1080i or 1080p high definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405009";"3";"Blue";"7.6 x 6 x 4.7";"";"";2,5;"pounds";"1";"inches";"3";"Low";331,32;1000;3/1/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1155;"0405012";"Fabrikam Trendsetter 2/3'' 17mm X100 Black";"1080i or 1080p high definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405012";"2";"Black";"5  x 7.2  x 1.7";"";"";2,3;"pounds";"1";"inches";"3";"Low";324,69;980;6/1/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1158;"0405015";"Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Black";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"3";"Deluxe";"1";"Product0405015";"2";"Black";"2.75 x 2.8 x 4.9";"";"";1,5;"pounds";"1";"inches";"3";"Low";516,86;1560;15/7/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1162;"0405019";"Fabrikam Business Videographer 1/3'' 8.5mm M380 Black";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405019";"2";"Black";"5.8  x 7.8  x 1.7";"";"";2,3;"pounds";"1";"inches";"3";"Low";395,48;860;18/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1165;"0405022";"Fabrikam Social Videographer 1/2'' 3mm E300 Black";"720p high definition or VGA";27;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0405022";"2";"Black";"7.6 x 6.3 x 4.7";"";"";2,4;"pounds";"1";"inches";"3";"Low";86,67;170;3/3/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1169;"0405026";"Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White";"720i or 720p high definition or standard definition, 4mm, 43', 47.3º";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405026";"8";"White";"5.8  x 6.3  x 1.7";"";"";2,2;"pounds";"1";"inches";"3";"Low";260,28;566;17/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1170;"0405027";"Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White";"720i or 720p high definition or standard definition, 4mm, 43', 47.3º";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405027";"8";"White";"2.75 x 2.8 x 4.9";"";"";1,5;"pounds";"1";"inches";"3";"Low";291,09;633;18/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1171;"0405028";"Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White";"720i or 720p high definition or standard definition, 4mm, 43', 47.3º";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405028";"8";"White";"6.6 x 6.3 x 4.7";"";"";2,9;"pounds";"1";"inches";"3";"Low";301,21;655;19/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1173;"0405030";"Fabrikam Budget Moviemaker 1/2'' 3mm E300 White";"Standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405030";"8";"White";"2.75 x 2.8 x 4.9";"";"";1,5;"pounds";"1";"inches";"3";"Low";220,25;432;6/2/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1175;"0405032";"Fabrikam Budget Moviemaker 2/3'' 17mm E100 White";"Standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405032";"8";"White";"5  x 7.2  x 1.7";"";"";2,3;"pounds";"1";"inches";"3";"Low";209,03;410;8/2/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1177;"0405034";"Fabrikam Trendsetter 1/2'' 3mm X300 White";"1080i or 1080p high definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405034";"8";"White";"5.8  x 6.3  x 1.7";"";"";2,2;"pounds";"1";"inches";"3";"Low";330,99;999;4/1/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1180;"0405037";"Fabrikam Independent filmmaker 1'' 25mm X400 White";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"3";"Deluxe";"1";"Product0405037";"8";"White";"3 x 5.2  x 1.3";"";"";1,8;"pounds";"1";"inches";"3";"Low";530,11;1600;13/7/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1181;"0405038";"Fabrikam Independent filmmaker 1/2'' 3mm X300 White";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"3";"Deluxe";"1";"Product0405038";"8";"White";"2.75 x 2.8 x 4.9";"";"";1,5;"pounds";"1";"inches";"3";"Low";523,49;1580;14/7/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1183;"0405040";"Fabrikam Independent filmmaker 2/3'' 17mm X100 White";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"3";"Deluxe";"1";"Product0405040";"8";"White";"5  x 7.2  x 1.7";"";"";2,3;"pounds";"1";"inches";"3";"Low";503,61;1520;16/7/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1184;"0405041";"Fabrikam Business Videographer 1'' 25mm M600 White";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405041";"8";"White";"7.6 x 6.3 x 4.7";"";"";2,4;"pounds";"1";"inches";"3";"Low";409,28;890;16/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1186;"0405043";"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405043";"9";"Orange";"5.5  x 5  x 1.7";"";"";2,4;"pounds";"1";"inches";"3";"Low";395,48;860;18/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1187;"0405044";"Fabrikam Business Videographer 2/3"" 17mm M280 Orange";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405044";"9";"Orange";"5.8  x 7.8  x 1.7";"";"";1,5;"pounds";"1";"inches";"3";"Low";390,88;850;19/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1189;"0405046";"Fabrikam Social Videographer 1/2"" 3mm E300 Orange";"720p high definition or VGA";27;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0405046";"9";"Orange";"2.5 x 2.8 x 4.6";"";"";1,8;"pounds";"1";"inches";"3";"Low";86,67;170;3/3/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1191;"0405048";"Fabrikam Social Videographer 2/3"" 17mm E100 Orange";"720p high definition or VGA";27;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0405048";"9";"Orange";"2.8  x 5  x 1.3";"";"";2,3;"pounds";"1";"inches";"3";"Low";81,57;160;5/3/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1192;"0405049";"Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey";"720i or 720p high definition or standard definition, 4mm, 47.3º";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405049";"11";"Grey";"4.5  x 5  x 1.7";"";"";2,4;"pounds";"1";"inches";"3";"Low";275,92;600;16/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1197;"0405054";"Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey";"Standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405054";"11";"Grey";"6.6 x 6.3 x 4.7";"";"";2,3;"pounds";"1";"inches";"3";"Low";220,25;432;6/2/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1199;"0405056";"Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey";"Standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405056";"11";"Grey";"5.5  x 5  x 1.7";"";"";2,2;"pounds";"1";"inches";"3";"Low";209,03;410;8/2/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1200;"0405057";"Fabrikam Trendsetter 1'' 25mm X400 Grey";"1080i or 1080p high definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405057";"11";"Grey";"5.8  x 7.8  x 1.7";"";"";1,5;"pounds";"1";"inches";"3";"Low";331,32;1000;3/1/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1201;"0405058";"Fabrikam Trendsetter 1/2'' 3mm X300 Grey";"1080i or 1080p high definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405058";"11";"Grey";"3.5  x 2.6  x 2";"";"";2,9;"pounds";"1";"inches";"3";"Low";330,99;999;4/1/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1207;"0405064";"Fabrikam Independent Filmmaker 2/3'' 17mm X100 Grey";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"3";"Deluxe";"1";"Product0405064";"11";"Grey";"3.5  x 3  x 2";"";"";2,4;"pounds";"1";"inches";"3";"Low";503,61;1520;16/7/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1208;"0405065";"Fabrikam Business Videographer 1'' 25mm M600 Grey";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405065";"11";"Grey";"2.5 x 2.8 x 4.6";"";"";1,5;"pounds";"1";"inches";"3";"Low";409,28;890;16/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1211;"0405068";"Fabrikam Business Videographer 2/3'' 17mm M280 Grey";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405068";"11";"Grey";"4.5  x 5  x 1.7";"";"";2;"pounds";"1";"inches";"3";"Low";390,88;850;19/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1214;"0405071";"Fabrikam Social Videographer 1/3'' 8.5mm E200 Grey";"720p high definition or VGA";27;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0405071";"11";"Grey";"5.8  x 6.3  x 1.7";"";"";1,7;"pounds";"1";"inches";"3";"Low";84,12;165;4/3/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1215;"0405072";"Fabrikam Social Videographer 2/3'' 17mm E100 Grey";"720p high definition or VGA";27;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0405072";"11";"Grey";"2.75 x 2.8 x 4.9";"";"";2,5;"pounds";"1";"inches";"3";"Low";81,57;160;5/3/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1216;"0405073";"Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Black";"720i or 720p high definition or standard definition, 4mm, 47.3º";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405073";"2";"Black";"6.6 x 6.3 x 4.7";"";"";1,8;"pounds";"1";"inches";"3";"Low";285,12;620;31/5/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1220;"0405077";"Fabrikam Budget Moviemaker 1'' 25mm E400 Black";"Standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405077";"2";"Black";"3.5  x 2.6  x 2";"";"";2,2;"pounds";"1";"inches";"3";"Low";230,44;452;1/12/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1221;"0405078";"Fabrikam Budget Moviemaker 1/2'' 3mm E300 Black";"Standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405078";"2";"Black";"2.7 x 2.8 x 4.9";"";"";1,5;"pounds";"1";"inches";"3";"Low";245,74;482;23/8/2006 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1225;"0405082";"Fabrikam Trendsetter 1/2"" 3mm X300 Orange";"1080i or 1080p high definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405082";"9";"Orange";"5.8  x 7.8  x 1.7";"";"";2,3;"pounds";"1";"inches";"3";"Low";331,32;1000;1/5/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1226;"0405083";"Fabrikam Trendsetter 1/3'' 8.5mm X200 Black";"1080i or 1080p high definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405083";"2";"Black";"3.5  x 3  x 2";"";"";2,4;"pounds";"1";"inches";"3";"Low";330,99;999;8/8/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1230;"0405087";"Fabrikam Independent Filmmaker 1/3"" 8.5mm X200 Blue";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"3";"Deluxe";"1";"Product0405087";"3";"Blue";"4.5  x 5  x 1.7";"";"";2,9;"pounds";"1";"inches";"3";"Low";506,92;1530;6/7/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1231;"0405088";"Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"3";"Deluxe";"1";"Product0405088";"2";"Black";"5  x 7.2  x 1.7";"";"";1,8;"pounds";"1";"inches";"3";"Low";496,98;1500;21/4/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1234;"0405091";"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405091";"3";"Blue";"2.75 x 2.8 x 4.9";"";"";2,4;"pounds";"1";"inches";"3";"Low";393,64;856;7/7/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1235;"0405092";"Fabrikam Business Videographer 2/3"" 17mm M280 Blue";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405092";"3";"Blue";"6.6 x 6.3 x 4.7";"";"";1,7;"pounds";"1";"inches";"3";"Low";385,37;838;24/2/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1236;"0405093";"Fabrikam Social Videographer 1"" 25mm E400 Blue";"720p high definition or VGA";27;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0405093";"3";"Blue";"3 x 5.2  x 1.3";"";"";2,5;"pounds";"1";"inches";"3";"Low";95,85;188;19/5/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1241;"0405098";"Fabrikam Business Videographer 1/3'' 8.5mm M380 White";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405098";"8";"White";"7.6 x 6.3 x 4.7";"";"";2,2;"pounds";"1";"inches";"3";"Low";393,64;856;7/7/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1242;"0405099";"Fabrikam Business Videographer 2/3'' 17mm M280 White";"1080i/p or 720p high definition or standard definition";27;"Fabrikam, Inc.";"Fabrikam";"2";"Regular";"1";"Product0405099";"8";"White";"2.8  x 5.2  x 1.3";"";"";1,5;"pounds";"1";"inches";"3";"Low";385,37;838;24/2/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1243;"0405100";"Fabrikam Social Videographer 1'' 25mm E400 White";"720p high definition or VGA";27;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0405100";"8";"White";"5.5  x 5  x 1.7";"";"";2,9;"pounds";"1";"inches";"3";"Low";95,85;188;19/5/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1244;"0405101";"Fabrikam Social Videographer 1/2'' 3mm E300 White";"720p high definition or VGA";27;"Fabrikam, Inc.";"Fabrikam";"1";"Economy";"1";"Product0405101";"8";"White";"5.8  x 7.8  x 1.7";"";"";1,8;"pounds";"1";"inches";"3";"Low";90,75;178;8/5/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1353;"0501038";"Contoso KSU-less key system M38 White";"Enjoy unlimited US calling, exceptional voice quality";29;"Contoso, Ltd";"Contoso";"2";"Regular";"1";"Product0501038";"8";"White";"7.5 x 5 x 6.2";"";"";2,2;"pounds";"1";"inches";"1";"High";12,41;26,99;16/4/2004 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1355;"0501040";"Contoso Private Branch Exchange M88 White";"Caller ID feature, Lighted keypad, handset speakerphone";29;"Contoso, Ltd";"Contoso";"2";"Regular";"1";"Product0501040";"8";"White";"6 x 9 x 2";"";"";2;"pounds";"1";"inches";"1";"High";15,17;32,99;13/11/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1356;"0501041";"Contoso 4 Handset Cordless Phone System M86 White";"Lighted keypad, handset speaker phone, expandable up to 6 handsets";29;"Contoso, Ltd";"Contoso";"2";"Regular";"1";"Product0501041";"8";"White";"9 x 7 x 4";"";"";2,4;"pounds";"1";"inches";"1";"High";16,55;35,99;31/12/2006 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1360;"0501045";"Contoso In front of Centrex L15 White";"Lighted keypad, caller ID, 3-way conferencing, expandable up to 6 handsets";29;"Contoso, Ltd";"Contoso";"3";"Deluxe";"1";"Product0501045";"8";"White";"5 x 6 x 2";"";"";5,5;"pounds";"1";"inches";"1";"High";15,57;46,99;13/7/2006 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1044;"0402001";"A. Datum SLR Camera X135 Black";"On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway";24;"A. Datum Corporation";"A. Datum";"2";"Regular";"1";"Product0402001";"2";"Black";"8 x 10 x 6";"";"";5;"pounds";"1";"inches";"1";"High";207,74;627;5/2/2006 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1045;"0402002";"A. Datum SLR Camera 35"" X358 Black";"Choice of data storage options - accepts compact flash type I & II, UDMA, micro drives, and XD-picture cards digital 14-42mm F3.5-5.6 lens";24;"A. Datum Corporation";"A. Datum";"2";"Regular";"1";"Product0402002";"2";"Black";"3.4 x 4.6 x 3.3";"";"";4;"pounds";"1";"inches";"1";"High";194,82;588;3/1/2005 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1047;"0402004";"A. Datum SLR Camera 35"" M358 Black";"8 digital-variable program automatic shooting modes";24;"A. Datum Corporation";"A. Datum";"2";"Regular";"1";"Product0402004";"2";"Black";"3.45 x 4.8 x 3.3";"";"";4,4;"pounds";"1";"inches";"1";"High";155,43;338;16/4/2004 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1048;"0402005";"A. Datum SLR Camera X136 Silver";"Compact 3x zoom lens covering the most frequently used focal range";24;"A. Datum Corporation";"A. Datum";"2";"Regular";"1";"Product0402005";"7";"Silver";"3.5 x 5 x 3.3";"";"";4,6;"pounds";"1";"inches";"1";"High";141,47;427;2/3/2006 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1049;"0402006";"A. Datum SLR Camera 35"" X358 Silver";"Powerful megapixel live-MOS sensor";24;"A. Datum Corporation";"A. Datum";"2";"Regular";"1";"Product0402006";"7";"Silver";"3.5 x 5.5 x 3.3";"";"";4,65;"pounds";"1";"inches";"1";"High";194,82;588;13/11/2007 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1050;"0402007";"A. Datum SLR Camera M136 Silver";"Powerful 12.3-megapixel live-MOSLO sensor";24;"A. Datum Corporation";"A. Datum";"1";"Economy";"1";"Product0402007";"7";"Silver";"3.4 x 4.8 x 3.3";"";"";4,8;"pounds";"1";"inches";"1";"High";143,48;312;31/12/2006 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
1051;"0402008";"A. Datum SLR Camera 35"" M358 Silver";"4.8 In x 2.7 in x 3.6 in. 1.1 lbs";24;"A. Datum Corporation";"A. Datum";"2";"Regular";"1";"Product0402008";"7";"Silver";"4 x 4 x 4";"";"";4,9;"pounds";"1";"inches";"1";"High";155,43;338;16/6/2005 00:00:00;;"";"";"";1;1/10/2009 00:00:00;1/10/2009 00:00:00
